source_id,rq_id,population,event,age_range,sex,maturity,training_age,competitive_level,season,intervention,comparator,component_dose,component_order,separation_hours,target_interval_hours,actual_interval_hours,outcome_domain,outcome_measure,instrument_protocol,time_horizon,time_points,missingness,adverse_events,effect_estimate,uncertainty,individual_response,limitations,reviewer_1,reviewer_2,adjudication
FRV2-E-014,RQ-E,behavioral-intervention single cases,SCED reporting and transparency,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_APPLICABLE,single-case design reporting across phases,phase sequence replication fidelity analysis and deviations,26_REPORTING_ITEMS,phase sequence and replication must be explicit,NOT_REPORTED,NOT_APPLICABLE,NOT_REPORTED,SINGLE_CASE_REPORTING,OUTCOME_OPERATIONALIZATION; MEASUREMENT_RELIABILITY; FIDELITY; ANALYSIS; ADVERSE_EVENTS,SCRIBE 2016 26-item reporting guideline,NOT_REPORTED,NOT_REPORTED,report missing observations and deviations,adverse-event reporting required,NOT_APPLICABLE,complete reporting does not ensure causal validity or adequate evidence,Provides a level-4 experiment metadata contract only; checklist completion cannot promote a claim or establish safety,FULL_TEXT_VERIFIED; behavioral rather than athlete-monitoring validation; no universal n time span or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-015,RQ-E,education and behavioral single-case evidence,SCED design and visual evidence standards,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_APPLICABLE,systematic manipulation with repeated demonstrations,visual evidence across level trend variability immediacy overlap and consistency,DESIGN_SPECIFIC_PHASE_ADEQUACY,design-specific phase sequence and repeated demonstrations,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,SINGLE_CASE_DESIGN_STANDARDS,LEVEL; TREND; VARIABILITY; IMMEDIACY; OVERLAP; CONSISTENCY,WWC Single-Case Design Technical Documentation Version 1.0 Pilot,NOT_REPORTED,5_PHASE_POINTS_WITHOUT_RESERVATIONS_OR_3_WITH_RESERVATIONS_IN_APPLICABLE_2010_DESIGNS,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,point counts operate only with manipulation replication measurement and design requirements,The 3 or 5 point standards are formal design-review rules only; they must not become universal DESCRIPTIVE_BASELINE n freshness or athlete causal thresholds,FULL_TEXT_VERIFIED; education evidence standard and not a law of athlete time series; no universal duration or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-016,RQ-E,simulated single-case series,baseline-length and stability decision simulation,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,fixed response-guided and random baseline-length rules,analysis error and power under varying trend and variability,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,SINGLE_CASE_BASELINE_METHODS,TYPE_I_ERROR_OR_DECISION_ERROR; POWER; BASELINE_TREND; VARIABILITY,conservative dual-criteria and machine-learning analyses under specified simulations,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,simulation target error and power depend on joint baseline and analysis choices,Opposes rigid wait-until-stable rules but does not allow trend to be ignored; baseline sufficiency remains design-specific across DESCRIPTIVE_BASELINE and level 4,FULL_TEXT_VERIFIED; replication with other designs and time-varying graph parameters needed; no universal short baseline n or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-017,RQ-E,simulated and clinical N-of-1 examples,serially correlated level and rate contrasts,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,CLINICAL_AND_SIMULATED,NOT_APPLICABLE,paired and two-sample serial t-tests,serial tests versus ordinary independent t-tests,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,NOT_REPORTED,SERIAL_INFERENCE,LEVEL_CHANGE; RATE_CHANGE; TYPE_I_ERROR; POWER; INTERVAL_WIDTH,specified serial-correlation structure and intended level or rate contrast,NOT_REPORTED,VERY_FEW_OBSERVATIONS_WARNED_AGAINST_NO_THRESHOLD_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,serial-model assumptions require checking and very few observations remain unsafe,PROSPECTIVE_HYPOTHESIS_COMPARISON requires serially valid or randomization-based inference; unsupported serial structure forces descriptive output,FULL_TEXT_VERIFIED; no universal minimum observations time span or freshness threshold reported,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-018,RQ-E,409 published SCED studies,SCED design measurement baseline and analysis practices,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_APPLICABLE,systematic methodological review of published SCEDs,published practice versus contemporary design standards,409_STUDIES,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,SINGLE_CASE_METHODS,MEASUREMENT_REPLICATION; BASELINE_SAMPLING; TREND; VISUAL_AND_STATISTICAL_ANALYSIS,study-specific SCED protocols,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,analytic disagreement and limited reproducibility of visual analysis remain,Design measurement replication trend and analysis are separate gates; SCED quality cannot be reduced to a count or automatically promote level 4,FULL_TEXT_VERIFIED; behavioral-health directness is limited for athletes; no universal athlete n duration or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-019,RQ-E,healthcare SCED examples,randomized ABAB alternating-treatment multiple-baseline and changing-criterion designs,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,CLINICAL_MIXED,NOT_APPLICABLE,randomized single-case designs,randomized start or order versus nonrandom historical separation,NOT_REPORTED,randomize intervention start or order where feasible,NOT_REPORTED,NOT_APPLICABLE,NOT_REPORTED,SINGLE_CASE_RANDOMIZATION,VISUAL_EFFECT_SIZE_AND_RANDOMIZATION_INFERENCE,analyze the actual randomization scheme and match design to reversibility,NOT_REPORTED,NOT_REPORTED,randomization does not repair missingness,NOT_REPORTED,NOT_APPLICABLE,poor measurement carryover confounding and irreversibility remain after randomization,Prospective randomization or counterbalancing strengthens PROSPECTIVE_HYPOTHESIS_COMPARISON; nonrandom historical splits require weaker wording and confounding flags,FULL_TEXT_VERIFIED; healthcare transfer is indirect; no universal n time span or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-021,RQ-E,athletes across individual and team sports,training load and fatigue monitoring,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED,NOT_REPORTED,mixed internal external subjective and objective monitoring,individual longitudinal and contextual interpretation across marker streams,NOT_REPORTED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,ATHLETE_MONITORING,PERCEPTION; HEART_RATE; BIOCHEMICAL; NEUROMUSCULAR; QUESTIONNAIRE; DIARY; PSYCHOMOTOR; SLEEP,marker-specific methods with individual context,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,few markers have strong support and no single definitive fatigue marker exists,Streams may support bounded OBSERVATION or DESCRIPTIVE_BASELINE; discordance remains visible and cannot become readiness diagnosis safety or clearance,FULL_TEXT_VERIFIED; narrative mixed-sport evidence; no universal n time span freshness or dominant marker rule,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-022,RQ-E,athletes in 56 original studies,subjective and objective wellbeing response to training load,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED,NOT_REPORTED,concurrent subjective and objective athlete monitoring,agreement and responsiveness across subjective and objective streams,56_ORIGINAL_STUDIES,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,ATHLETE_MONITORING,SUBJECTIVE_WELLBEING; OBJECTIVE_MARKERS; ACUTE_AND_CHRONIC_LOAD_RESPONSE,standardized timing and named instrument or protocol,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,frequent disagreement and review heterogeneity prevent universal thresholds,Subjective and objective streams remain separate with provenance; disagreement cannot be fused into a causal readiness safety or automatic plan signal,FULL_TEXT_VERIFIED; observational responsiveness is not causal or safety proof; no universal n time span or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-E-023,RQ-E,elite athletes,individual conditioning interventions and performance,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,ELITE,NOT_REPORTED,AB reversal multiple-baseline and alternating-treatment designs,design matched to intervention with serial dependency and multivariate context,NOT_REPORTED,DESIGN_SPECIFIC_ORDER,NOT_REPORTED,NOT_APPLICABLE,NOT_REPORTED,SPORT_SINGLE_CASE_METHODS,VISUAL_AND_STATISTICAL_CONDITIONING_OUTCOMES; SERIAL_DEPENDENCY,athlete-specific repeated-measure design,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,applied sport constraints can weaken manipulation replication and causal separation,Supports a sport-specific PROSPECTIVE_HYPOTHESIS_COMPARISON lane only when serial-dependence and design-quality gates pass; no automatic promotion,ABSTRACT_ONLY; methodological advocacy not a validated universal procedure; no n time span or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
FRV2-F-015,RQ-E,Rehabilitation methods; METHOD_ONLY,SCED,NOT_APPLICABLE,ALL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Practical guide to single-case experimental designs,"Phase sequencing, randomization, fidelity, replication and carryover-aware alternatives",Repeated measures and phase structure,Phase sequence or multiple baseline; reversal requires reversible effects,Design-specific,NOT_APPLICABLE,Design-specific,MEASUREMENT_FEASIBILITY;SCED_BOUNDARY;CARRYOVER,Repeated measures; procedural fidelity; phase decisions; replication,Methods guide; current Formation pilot is NOT_A_SCED and tests only whether stable repeated measurement is feasible,DESIGN_SPECIFIC,Repeated measures across prespecified phases in a future SCED,NOT_APPLICABLE,NOT_APPLICABLE,Method guidance; no empirical pilot effect estimate,Publisher full text not re-opened in bounded recovery,NOT_APPLICABLE,"Not youth sport; cumulative training makes ABAB reversal unsuitable; no causal, efficacy or safety claim",AI_ROOT_GAP_FILL_NOT_INDEPENDENT,NOT_APPLICABLE,PENDING_HUMAN_REEXTRACTION
FRV2-F-016,RQ-E,Single-case methods; METHOD_ONLY,SCED_REPORTING,NOT_APPLICABLE,ALL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,SCRIBE 2016 single-case reporting guideline,Single-case reports with heterogeneous designs,"26 reporting items covering decisions, randomization, consent, measurement, fidelity, analysis, stop reasons, raw data, adverse events and limitations",Design-specific phase ordering,Design-specific,NOT_APPLICABLE,Design-specific,PROCESS_FIDELITY;STOP_REASONS;WITHDRAWAL;ADVERSE_EVENT_REPORTING;RAW_DATA,Completion; stop reason; process event; procedural fidelity; adverse events; limitations,Delphi/consensus reporting guideline; current pilot borrows process fields without becoming a SCED,DESIGN_SPECIFIC,Repeated observations and phase events in a future SCED,Missing raw data and stop reasons must be explicit,"Adverse events are reporting fields, not evidence that current pilot establishes safety",Reporting guidance; no causal effect estimate,Multiple journal versions; identifiers refer to linked PMC version,NOT_APPLICABLE,"Not a conduct standard or causal validation; later SCED requires stable version, carryover/trend/autocorrelation analysis and replication",AI_ROOT_GAP_FILL_NOT_INDEPENDENT,NOT_APPLICABLE,PENDING_HUMAN_REEXTRACTION
SRC-DOI-10.1136-BMJ.H1793,RQ-E,N-of-1 clinical methods; no athlete population,N_OF_1_METHODS,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,CENT 2015 explanation and elaboration for prospectively planned N-of-1 trials,Incomplete or retrospectively reconstructed period-level reporting,Pre-specify interventions outcomes periods sequence stopping rules and analysis; exact dose is design-specific,Pre-specified randomized or otherwise justified period sequence,Design-specific washout or separation must address carryover,NOT_APPLICABLE,Design-specific period duration; no universal interval,N_OF_1_REPORTING;CARRYOVER;ATTRITION,Period-level intervention delivery outcomes harms withdrawals protocol deviations and missing data,CENT 2015 explanation and elaboration; companion reporting guidance,MULTIPLE_PERIODS_AS_PRE_SPECIFIED,PERIOD_LEVEL,Report period-level missingness attrition and protocol deviations,Report harms for each intervention period,METHOD_GUIDANCE_ONLY; no athlete effect estimate,Carryover irreversibility period effects and measurement error remain design constraints,NOT_APPLICABLE,Reporting guidance does not validate ABAB or crossover for cumulative training adaptation and supplies no universal baseline count freshness threshold efficacy safety or 9.5-day scientific superiority,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_HUMAN_REEXTRACTION
SRC-PMID-10907753,RQ-E,sports medicine and sport science populations,repeated-trial reliability,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,MIXED_OR_NOT_REPORTED,NOT_APPLICABLE,repeated trials under the same protocol,within-subject test-retest variation,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MEASUREMENT_ERROR,TYPICAL_ERROR; PRECISION_OF_RELIABILITY_ESTIMATE,compatible repeated-trial metric and protocol,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_REPORTED,NOT_APPLICABLE,reliability estimates require their own uncertainty and adequate study design,Metric-specific typical error may support MEASUREMENT_ERROR_EXCEEDING_CHANGE; published study-level guidance cannot become an athlete-level n gate,ABSTRACT_ONLY; approximate participant or trial guidance was not verified for extraction; no universal baseline count or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
SRC-PMID-25976398,RQ-E,individual patients in prospective N-of-1 trials,multiple-crossover N-of-1 reporting,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,CLINICAL_MIXED,NOT_APPLICABLE,prospectively planned multiple-crossover N-of-1 trial,pre-specified interventions outcomes sequence periods stopping and analysis,NOT_REPORTED,pre-specified crossover sequence,NOT_REPORTED,NOT_APPLICABLE,NOT_REPORTED,N_OF_1_REPORTING,PARTICIPANT_FLOW; PERIOD_RESULTS; HARMS; PROTOCOL_DEVIATIONS,CENT 2015 reporting checklist; official erratum linked,NOT_REPORTED,NOT_REPORTED,report complete period-level missingness and deviations,report harms per protocol,NOT_APPLICABLE,reporting completeness does not establish power validity safety or sport transfer,Provides metadata requirements for PROSPECTIVE_HYPOTHESIS_COMPARISON only; it does not grant claim promotion or safety authority,ABSTRACT_AND_OFFICIAL_RECORD_USED; erratum PMID 27758798 applies; no universal period count duration or freshness threshold,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
SRC-PMID-28054257,RQ-E,33 exercise and sport science experts,performance-test property and feasibility appraisal,ADULT_EXPERTS,MIXED,NOT_APPLICABLE,NOT_APPLICABLE,EXPERT_PANEL,NOT_APPLICABLE,two-round Delphi taxonomy and checklist development,expert consensus across intended population purpose and setting,33_EXPERTS; 2_DELPHI_ROUNDS,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MEASUREMENT_PROPERTIES,VALIDITY; RELIABILITY; RESPONSIVENESS; INTERPRETABILITY; FEASIBILITY,intended-use and population-specific appraisal taxonomy,NOT_REPORTED,2_DELPHI_ROUNDS,NOT_REPORTED,NOT_REPORTED,CONSENSUS_TAXONOMY_NO_METRIC_EFFECT_ESTIMATE,expert agreement is not validation of a particular metric,Supports registry metadata and intended-use checks only; it does not by itself promote any athlete claim-ladder level,FULL_TEXT_VERIFIED; consensus provides no athlete-specific observation count time span freshness threshold or causal validity,AI_EXTRACT_LANE_1,NOT_APPLICABLE,PENDING_DUAL_EXTRACTION
